"Address","Title 1","Occurrences","HTML hreflang 1","HTML hreflang 1 URL","HTTP hreflang 1","HTTP hreflang 1 URL","Sitemap hreflang 1","Sitemap hreflang 1 URL","Indexability","Indexability Status"
"https://www.lupo.com.br/meia-lupo-am-sport-kit3-03292-089/p","Meia Algodão Cano Médio Kit com 3 Pares Conforto Básico - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/cueca-lupo-am-boxer-kit2-00784-088/p","Cueca Boxer Kit com 2 unidades de Algodão e Elastano - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-lupo-au-walk-kit3-03225-089/p","Kit 3 Pares Meia Cano Curto Lupo Walk Algodão - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/cueca-lupo-am-slip-kit3-00515-089/p","Kit com 3 Cuecas Adulto Slip Algodão Mini Logo Lupo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-lupo-ku-kit2-02835-088/p","Meia Lupo KU Kit2 - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/kits?map=productclusternames","Economize com KITS de meias, cuecas, calcinhas e camisetas","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.lupo.com.br/meia-disney-ku-mickey-02300-292/p","Meia Disney KU MICKEY - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/geral?map=productclusternames","Geral - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/robe-modal-exclusivo-feminino-lupo/p","Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-lupo-ku-felpa-cano-mdio-03701-002/p","Meia Lupo KU Felpa Cano Médio - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-lupo-km-02728-002/p","Meia Lupo KM - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-disney-au-toy-story-16990-039/p","Meia Disney AU Toy Story - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/pijama-modal-exclusivo-masculino-lupo/p","Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/calcinha-loba-basica-sem-costura/p","Calcinha Básica Loba Microfibra Clássica Lupo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/pijama-lupo-af-shdoll-modal-floral-24595-900/p","Pijama Lupo AF Sh.Doll Modal Floral - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-disney-km-cars-02230-130/p","Meia Disney KM CARS - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/calcinha-curve-sem-costura-40378-001/p","Calcinha Sem Costura Curve Ajuste Perfeito no Corpo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/blusa-loba-af-basica-41600-001/p","Regata Feminina Básica Microfibra Sem Costura | Lupo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/calcinha-loba-af-biquini-basico-40400-001/p","Calcinha Biquini Microfibra Loba Básica - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/feminino/pijamas","Pijamas Femininos, Camisola, Baby Doll, Pijama Infantil | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/roupas-femininas","Blusas e Body Femininos em até 6x sem juros! | Lupo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/blusa-loba-af-warm-g-a-45264-001/p","Blusa Feminina Adulto Manga Longa Canelada Warm Loba - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/suti-curve-sem-costura-41378-001/p","Sutiã Curve Sem Costura - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos","Produtos - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/feminino/modeladores","Cintas, Body e Bermudas Modeladoras | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/feminino/meias","Meias Femininas: Soquete, Sapatilha, Antiderrapante e Outras | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/feminino/sutia","Sutiãs Femininos | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/feminino/calcinhas","Calcinhas Femininas | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/calcinha-loba-af-f-dental-bas-40600-001/p","Calcinha Fio Dental Microfibra Lisa Loba Elastano - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/t-shirt-micromodal-unissex-sem-costura-75044-900/p","T-Shirt Micromodal Unissex Sem Costura - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/masculino/cuecas/samba-cancao","Cuecas Samba Canção em Diversas Cores, Lisa ou Estampada | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/boxer-algodo-com-elastano-00784-068/p","Boxer Algodão com elastano - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/masculino/meias","Compre Meias Masculinas | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/boxer-algodo-com-elastano-00784-069/p","Boxer Algodão com elastano - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/masculino/pijamas","Pijamas Masculinos Curtos ou Longos: Conforto e Comodidade | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/boxer-bambu-sem-costura-18471-002/p","Boxer Bambu Sem Costura - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/cueca-lupo-am-boxer-microf-00671-002/p","Cueca Lupo Microfibra Boxer Cós Com Chanfro - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/roupas","Roupas - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/cueca-lupo-am-boxer-00784-016/p","Cueca Boxer Algodão Cós Double Colors  | Lupo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/cueca-lupo-boxer-microf-00436-002/p","Cueca Boxer Microfibra Cós Listras | Lupo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/pijama-lupo-am-curto-modal-28662-900-outlet/p","Pijama Adulto Lupo Curto Modal - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/masculino/meias/urban","Urban - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/blusa-decote-quadrado-sem-costura-45297-001-outlet/p","Blusa Decote Quadrado Sem Costura - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/blusa-regata-ribana-feminina-lupo-45296-001-outlet/p","Blusa Regata Ribana Feminina Lupo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-calca-disney-bf-lobinha-02527-009-outlet-outlet/p","Meia-Calca Disney BF Lobinha - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-disney-bu-star-wars-02083-001-outlet-outlet/p","Meia Disney BU Star Wars - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-lupo-kf-02680-302-outlet/p","Meia Lupo KF - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/suti-rib-sem-costura-41380-001-outlet/p","Sutiã Rib Sem Costura - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-marvel-km-vingadores-02451-012-outlet/p","Meia Marvel KM Vingadores - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/boxer-micromodal-com-elastano-18474-001/p","Boxer Micromodal com elastano - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/boxer-lupo-kids-sem-costura-00137-030/p","Boxer Lupo Kids Sem Costura - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/sunga-lupo-kids-algodo-com-elastano-00380-001/p","Sunga Lupo Kids Algodão com Elastano - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meninos/cuecas/slip","Cueca Slip Infantil Masculina Várias Cores","0","","","","","","","Indexable",""
"https://www.lupo.com.br/cueca-lupo-km-boxer-00141-003/p","Cueca Infantil Boxer Algodão Com Elastano Cós Mini Lupo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/cueca-disney-slip-kit-com-3-unidades-00111-089/p","Kit com 3 Cuecas Infantis Slip Mickey Disney Lupo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/Adulto/Feminino?PS=12&map=c,specificationFilter_27,specificationFilter_30","Feminino - Adulto - Produtos - Lupo","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.lupo.com.br/meninos/cuecas/boxer","Cueca Box Infantil Masculina - Cueca Boxer | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/slip-lupo-kids-algodo-00361-002/p","Slip Lupo Kids Algodão - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/pijama-lupo-km-curto-robots-20620-001/p","Pijama Curto Masculino Infantil Robots com Toque Macio - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/pijama-lupo-km-manga-longa-20632-001/p","Pijama Lupo KM Manga Longa - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/meias/soquetes","Soquetes - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/pijama-curto-km-dino-20614-001-outlet/p","Pijama Infantil Curto Dino Wild para Meninos - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/pijama-curto-km-lupo-natal-cats-20673-900/p","Pijama Curto Infantil Masculino Natal coleção Cats - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/pijama-lupo-km-longo-dinos-20646-001/p","Pijama Lupo KM Longo Dinos - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/feminino/calcinhas/tanga","Calcinha Tanga: Modelo Que se Adapta ao Corpo | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/pijama-lupo-km-curto-20631-001/p","Pijama Lupo KM Curto - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/pijamas/kids/curtos/masculino?initialMap=c,c,specificationFilter_30,specificationFilter_27&initialQuery=/produtos/pijamas/Masculino/Adulto&map=category-1,category-2,faixa-etaria,modelo,genero","Pijamas - Lupo","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.lupo.com.br/pijama-curto-km-recortes-20608-001/p","Pijama Curto Masculino Infantil com Detalhes de Recortes - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/pijamas/kids/longos/masculino?initialMap=c,c,specificationFilter_30,specificationFilter_27&initialQuery=/produtos/pijamas/Masculino/Adulto&map=category-1,category-2,faixa-etaria,modelo,genero","Pijamas - Lupo","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.lupo.com.br/pijama-lupo-km-longo-moletinho-20647-001/p","Pijama Lupo KM Longo Moletinho - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/sunga-lupo-km-recorte-28964-002/p","Sunga Lupo Recorte Com Costura Infantil - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/sunga-lupo-estampada-28965-007/p","Sunga Lupo Estampada - Com Costura - Infantil - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/sunga-lupo-boxer-recorte-28981-002/p","Sunga Lupo Boxer Recorte Infantil - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meninos/beachwear/shorts","Shorts - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/sunga-lupo-boxer-estampada-28968-007/p","Sunga Lupo Boxer Estampa - Com Costura - Infantil - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/short-magic-print-beachwear-lupo-kids-29008-001/p","Short Magic Print Beachwear Lupo Kids - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/sunga-lupo-boxer-lisa-28966-001/p","Sunga Boxer Lisa Infantil para Piscina e Lazer - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/sunga-lupo-lisa-28963-001/p","Sunga Infantil Lisa Lupo - Lupo","0","","","","","","","Indexable",""
