"Address","Indexability","Indexability Status","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks"
"https://www.lupo.com.br/geral?map=productclusternames","Indexable","","2","","3","2","0","1.200","20","18","0","3","3","0"
"https://www.lupo.com.br/robe-modal-exclusivo-feminino-lupo/p","Indexable","","2","","7","7","0","4.220","14","13","0","3","3","0"
"https://www.lupo.com.br/meia-lupo-ku-felpa-cano-mdio-03701-002/p","Indexable","","2","","7","7","0","4.220","14","13","0","3","3","0"
"https://www.lupo.com.br/meia-lupo-km-02728-002/p","Indexable","","2","","7","7","0","4.220","14","13","0","3","3","0"
"https://www.lupo.com.br/meia-disney-au-toy-story-16990-039/p","Indexable","","2","","8","8","0","4.820","14","13","0","3","3","0"
"https://www.lupo.com.br/pijama-modal-exclusivo-masculino-lupo/p","Indexable","","2","","8","8","0","4.820","14","13","0","3","3","0"
"https://www.lupo.com.br/calcinha-loba-basica-sem-costura/p","Indexable","","2","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/pijama-lupo-af-shdoll-modal-floral-24595-900/p","Indexable","","2","","8","8","0","4.820","14","13","0","3","3","0"
"https://www.lupo.com.br/meia-disney-km-cars-02230-130/p","Indexable","","2","","7","7","0","4.220","14","13","0","3","3","0"
"https://www.lupo.com.br/calcinha-curve-sem-costura-40378-001/p","Indexable","","2","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/blusa-loba-af-basica-41600-001/p","Indexable","","2","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/calcinha-loba-af-biquini-basico-40400-001/p","Indexable","","2","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/feminino/pijamas","Indexable","","2","","7","6","0","3.610","27","26","0","3","3","0"
