"Address","Indexability","Indexability Status","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Canonical Link Element 1","HTTP Canonical","Meta Robots 1","X-Robots-Tag 1"
"https://www.lupo.com.br/cueca-lupo-am-boxer-kit2-00784-088/p","Indexable","","","","","","https://www.lupo.com.br/cueca-lupo-am-boxer-kit2-00784-088/p","","index, follow",""
"https://www.lupo.com.br/meia-lupo-au-walk-kit3-03225-089/p","Indexable","","","","","","https://www.lupo.com.br/meia-lupo-au-walk-kit3-03225-089/p","","index, follow",""
"https://www.lupo.com.br/cueca-lupo-am-slip-kit3-00515-089/p","Indexable","","","","","","https://www.lupo.com.br/cueca-lupo-am-slip-kit3-00515-089/p","","index, follow",""
"https://www.lupo.com.br/meia-lupo-ku-kit2-02835-088/p","Indexable","","","","","","https://www.lupo.com.br/meia-lupo-ku-kit2-02835-088/p","","index, follow",""
"https://www.lupo.com.br/kits?map=productclusternames","Non-Indexable","Canonicalised","https://www.lupo.com.br/kits?page=2","","","","https://www.lupo.com.br/kits","","index, follow",""
"https://www.lupo.com.br/meia-disney-ku-mickey-02300-292/p","Indexable","","","","","","https://www.lupo.com.br/meia-disney-ku-mickey-02300-292/p","","index, follow",""
"https://www.lupo.com.br/geral?map=productclusternames","Indexable","","https://www.lupo.com.br/geral?map=productclusternames&page=2","","","","https://www.lupo.com.br/geral?map=productclusternames","","index, follow",""
"https://www.lupo.com.br/robe-modal-exclusivo-feminino-lupo/p","Indexable","","","","","","https://www.lupo.com.br/robe-modal-exclusivo-feminino-lupo/p","","index, follow",""
"https://www.lupo.com.br/meia-lupo-ku-felpa-cano-mdio-03701-002/p","Indexable","","","","","","https://www.lupo.com.br/meia-lupo-ku-felpa-cano-mdio-03701-002/p","","index, follow",""
"https://www.lupo.com.br/meia-lupo-km-02728-002/p","Indexable","","","","","","https://www.lupo.com.br/meia-lupo-km-02728-002/p","","index, follow",""
"https://www.lupo.com.br/meia-disney-au-toy-story-16990-039/p","Indexable","","","","","","https://www.lupo.com.br/meia-disney-au-toy-story-16990-039/p","","index, follow",""
"https://www.lupo.com.br/pijama-modal-exclusivo-masculino-lupo/p","Indexable","","","","","","https://www.lupo.com.br/pijama-modal-exclusivo-masculino-lupo/p","","index, follow",""
"https://www.lupo.com.br/calcinha-loba-basica-sem-costura/p","Indexable","","","","","","https://www.lupo.com.br/calcinha-loba-basica-sem-costura/p","","index, follow",""
"https://www.lupo.com.br/pijama-lupo-af-shdoll-modal-floral-24595-900/p","Indexable","","","","","","https://www.lupo.com.br/pijama-lupo-af-shdoll-modal-floral-24595-900/p","","index, follow",""
"https://www.lupo.com.br/meia-disney-km-cars-02230-130/p","Indexable","","","","","","https://www.lupo.com.br/meia-disney-km-cars-02230-130/p","","index, follow",""
"https://www.lupo.com.br/calcinha-curve-sem-costura-40378-001/p","Indexable","","","","","","https://www.lupo.com.br/calcinha-curve-sem-costura-40378-001/p","","index, follow",""
"https://www.lupo.com.br/blusa-loba-af-basica-41600-001/p","Indexable","","","","","","https://www.lupo.com.br/blusa-loba-af-basica-41600-001/p","","index, follow",""
"https://www.lupo.com.br/calcinha-loba-af-biquini-basico-40400-001/p","Indexable","","","","","","https://www.lupo.com.br/calcinha-loba-af-biquini-basico-40400-001/p","","index, follow",""
"https://www.lupo.com.br/feminino/pijamas","Indexable","","https://www.lupo.com.br/feminino/pijamas?page=2","","","","https://www.lupo.com.br/feminino/pijamas","","index, follow",""
"https://www.lupo.com.br/produtos/roupas-femininas","Indexable","","https://www.lupo.com.br/produtos/roupas-femininas?page=2","","","","https://www.lupo.com.br/produtos/roupas-femininas","","index, follow",""
"https://www.lupo.com.br/blusa-loba-af-warm-g-a-45264-001/p","Indexable","","","","","","https://www.lupo.com.br/blusa-loba-af-warm-g-a-45264-001/p","","index, follow",""
"https://www.lupo.com.br/suti-curve-sem-costura-41378-001/p","Indexable","","","","","","https://www.lupo.com.br/suti-curve-sem-costura-41378-001/p","","index, follow",""
"https://www.lupo.com.br/produtos","Indexable","","https://www.lupo.com.br/produtos?page=2","","","","https://www.lupo.com.br/produtos","","index, follow",""
"https://www.lupo.com.br/feminino/modeladores","Indexable","","","","","","https://www.lupo.com.br/feminino/modeladores","","index, follow",""
"https://www.lupo.com.br/feminino/meias","Indexable","","https://www.lupo.com.br/feminino/meias?page=2","","","","https://www.lupo.com.br/feminino/meias","","index, follow",""
"https://www.lupo.com.br/feminino/sutia","Indexable","","","","","","https://www.lupo.com.br/feminino/sutia","","index, follow",""
"https://www.lupo.com.br/feminino/calcinhas","Indexable","","https://www.lupo.com.br/feminino/calcinhas?page=2","","","","https://www.lupo.com.br/feminino/calcinhas","","index, follow",""
"https://www.lupo.com.br/calcinha-loba-af-f-dental-bas-40600-001/p","Indexable","","","","","","https://www.lupo.com.br/calcinha-loba-af-f-dental-bas-40600-001/p","","index, follow",""
