"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"http://r1grupo.com.br/","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.140","https://r1grupo.com.br/","HTTP Redirect"
"https://r1grupo.com.br/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","3","0.038","",""
"https://r1grupo.com.br/wp-includes/js/jquery/jquery-migrate.min.js","application/x-javascript","200","OK","Non-Indexable","noindex","0","0.036","",""
"https://r1grupo.com.br/wp-content/plugins/royal-elementor-addons/assets/js/frontend.min.js","application/x-javascript","200","OK","Non-Indexable","noindex","0","0.107","",""
"https://r1grupo.com.br/wp-includes/js/jquery/jquery.min.js","application/x-javascript","200","OK","Non-Indexable","noindex","0","0.118","",""
"https://r1grupo.com.br/wp-content/litespeed/css/c72b0c4212cba7e0e52cb4f495b0b95d.css?ver=32c94","text/css","200","OK","Non-Indexable","noindex","0","0.130","",""
"https://www.chatbase.co/embed.min.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
