"Address","Content Type","Status Code","Status"
"https://teksea.net/wp-content/cache/min/1/lenis@1.1.18/dist/lenis.min.js?ver=1782299569","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/tps125_1_02_04_25-1024x1024.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/02/svg-Energia-Critica.svg","image/svg+xml","200","OK"
"https://teksea.net/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=4.1.4","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/auditoria-da-petrobras-e-concluida-com-sucesso-e-reforca-qualidade-da-teksea/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/mercados-que-atendemos/defesa-seguranca/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/04/img_bumenau_atualizado.webp","image/webp","200","OK"
"https://teksea.net/wp-includes/js/dist/hooks.min.js?ver=7496969728ca0f95732d","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/wp-content/plugins/download-manager/assets/modal/wpdm-modal.min.js?ver=3.3.62","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/produto/kral-display-e-unidade-de-processamento-bem500/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/plugins/creame-whatsapp-me/public/js/joinchat.min.js?ver=6.2.3","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/produto/ups-industrial-scr-igbt/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/02/Logo-Teksea-Branco.svg","image/svg+xml","200","OK"
"https://teksea.net/produto/tms-1000-monitoracao-e-alarmes-de-tanques/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/02/svg-Saneamento.svg","image/svg+xml","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/corebox_smart_g1-1024x1024.webp","image/webp","200","OK"
"https://teksea.net/subcategoria/protecao/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/mercados-que-atendemos/acucar-etanol/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/NT-Expo-_-o-que-fazer-no-terceiro-dia.jpg","image/jpeg","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/gen1.webp","image/webp","200","OK"
"https://teksea.net/segmento/automacao/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/mercados-que-atendemos/siderurgia-mineracao/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/noticias/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/segmento/acessorios/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/produto/marine-paineis-distribuicao-principal-e-auxiliares/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=4.1.2","text/javascript; charset=utf-8","200","OK"
