"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/algodao/","text/html; charset=UTF-8","200","OK","Indexable","","39c8724ba6b8941d37f0004e0c814403","64","https://www.lolaaviamentos.com.br/entretela-alfaiataria/algodao/","https://www.lolaaviamentos.com.br/entretela-alfaiataria/algodao/"
"https://www.lolaaviamentos.com.br/insumos-para-bones/aba-plastica/","text/html; charset=UTF-8","200","OK","Indexable","","4ea24060db9397a4de7e5fff521928f2","66","https://www.lolaaviamentos.com.br/insumos-para-bones/aba-plastica/","https://www.lolaaviamentos.com.br/insumos-para-bones/aba-plastica/"
"https://www.lolaaviamentos.com.br/insumos-para-bones/vies1/","text/html; charset=UTF-8","200","OK","Indexable","","7a0e2cf95a21b00276a61ed6d21d879d","59","https://www.lolaaviamentos.com.br/insumos-para-bones/vies1/","https://www.lolaaviamentos.com.br/insumos-para-bones/vies1/"
"https://www.lolaaviamentos.com.br/produtos/filme-papel-termocolante-definitivo-para-patchwork-48cm-5m/","text/html; charset=UTF-8","200","OK","Indexable","","a265237aed57094885aff721134ccce7","102","https://www.lolaaviamentos.com.br/produtos/filme-papel-termocolante-definitivo-para-patchwork-48cm-5m/","https://www.lolaaviamentos.com.br/produtos/filme-papel-termocolante-definitivo-para-patchwork-48cm-5m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-40g-90cm-200m/","text/html; charset=UTF-8","200","OK","Indexable","","22c5806616254a4fce4b1a73c8b8f840","89","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-40g-90cm-200m/","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-40g-90cm-200m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-90g-90cm-200m/","text/html; charset=UTF-8","200","OK","Indexable","","3c3426128c0417f27bf3b51d6099f8f3","89","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-90g-90cm-200m/","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-90g-90cm-200m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-30g-90cm-200m/","text/html; charset=UTF-8","200","OK","Indexable","","8627bdbc0409c13949d168872290a7c","89","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-30g-90cm-200m/","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-30g-90cm-200m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-rasgavel-60g-lef-60/","text/html; charset=UTF-8","200","OK","Indexable","","bf7137b0333d14b1b103792b1ec98405","109","https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-rasgavel-60g-lef-60/","https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-rasgavel-60g-lef-60/"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-50g-90cm-200m/","text/html; charset=UTF-8","200","OK","Indexable","","5f8717a1896938314bab66e397bddc38","89","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-50g-90cm-200m/","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-50g-90cm-200m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-preta-rasgavel-40g-90cm-200m/","text/html; charset=UTF-8","200","OK","Indexable","","31c0903dcdde1b227159fd043657fd5e","95","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-preta-rasgavel-40g-90cm-200m/","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-preta-rasgavel-40g-90cm-200m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-rasgavel-40g-90cmx-200m/","text/html; charset=UTF-8","200","OK","Indexable","","43de5371b2c82e98b4a70c0c265df1f1","102","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-rasgavel-40g-90cmx-200m/","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-rasgavel-40g-90cmx-200m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-rasgavel-70g-lec-70/","text/html; charset=UTF-8","200","OK","Indexable","","d7ad57d51b4da87a88614204169e4ada","97","https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-rasgavel-70g-lec-70/","https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-rasgavel-70g-lec-70/"
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-30g-90cm-100m/","text/html; charset=UTF-8","200","OK","Indexable","","506f9460116a1ef733777129f68a1038","95","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-30g-90cm-100m/","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-30g-90cm-100m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-30g-90cm-100m/","text/html; charset=UTF-8","200","OK","Indexable","","381ce570cc908f98ffe219f7dae5679a","92","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-30g-90cm-100m/","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-30g-90cm-100m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-20g-90cm-100m/","text/html; charset=UTF-8","200","OK","Indexable","","5c46de812107945f49df95b1a53be1b7","95","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-20g-90cm-100m/","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-20g-90cm-100m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-40g-90cm-100m/","text/html; charset=UTF-8","200","OK","Indexable","","c303f8e597a93b0b7dd614a302e06b29","95","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-40g-90cm-100m/","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-40g-90cm-100m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-50g-lepo-50/","text/html; charset=UTF-8","200","OK","Indexable","","c8671e8eb9ea32502c10a0e2313bd13b","101","https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-50g-lepo-50/","https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-50g-lepo-50/"
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-60g-90cm-100m/","text/html; charset=UTF-8","200","OK","Indexable","","d6a5d625bd73ca6c4e69c10d99e9b2d2","95","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-60g-90cm-100m/","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-60g-90cm-100m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-50g-90cm-x-100m/","text/html; charset=UTF-8","200","OK","Indexable","","580834339fcb896af967f735009f7475","97","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-50g-90cm-x-100m/","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-50g-90cm-x-100m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-20g-90cm-100m/","text/html; charset=UTF-8","200","OK","Indexable","","b46649739eb20fd6377db429a301600a","92","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-20g-90cm-100m/","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-20g-90cm-100m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-60g-lepo-60/","text/html; charset=UTF-8","200","OK","Indexable","","949dd778e856544df8fadfb0415ceec3","101","https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-60g-lepo-60/","https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-60g-lepo-60/"
"https://www.lolaaviamentos.com.br/produtos/case-para-bones/","text/html; charset=UTF-8","200","OK","Indexable","","78037a3b787339376729f6167c8dbd3","59","https://www.lolaaviamentos.com.br/produtos/case-para-bones/","https://www.lolaaviamentos.com.br/produtos/case-para-bones/"
"https://www.lolaaviamentos.com.br/produtos/medidor-de-circunferencia-para-bones/","text/html; charset=UTF-8","200","OK","Indexable","","1aeaacca14056b6859a93d6f64bae71","80","https://www.lolaaviamentos.com.br/produtos/medidor-de-circunferencia-para-bones/","https://www.lolaaviamentos.com.br/produtos/medidor-de-circunferencia-para-bones/"
"https://www.lolaaviamentos.com.br/produtos/cortador-amostras/","text/html; charset=UTF-8","200","OK","Indexable","","9097e34a393a28e39239a80e3caf45d6","61","https://www.lolaaviamentos.com.br/produtos/cortador-amostras/","https://www.lolaaviamentos.com.br/produtos/cortador-amostras/"
"https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-ltn-130g-155-x-100m1/","text/html; charset=UTF-8","200","OK","Indexable","","459242fdcb727235b20e824f5060eb93","82","https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-ltn-130g-155-x-100m1/","https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-ltn-130g-155-x-100m1/"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-203-204/","text/html; charset=UTF-8","200","OK","Indexable","","f977a5c8d30c02857cac453e558b6267","91","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-203-204/","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-203-204/"
"https://www.lolaaviamentos.com.br/filme/","text/html; charset=UTF-8","200","OK","Indexable","","7c87bd47883cc32070fbb6bbb8e23635","40","https://www.lolaaviamentos.com.br/filme/","https://www.lolaaviamentos.com.br/filme/"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-501-502/","text/html; charset=UTF-8","200","OK","Indexable","","e9e9b709515d0dc500a86941ea2b7db4","91","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-501-502/","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-501-502/"
"https://www.lolaaviamentos.com.br/https-www-lolaaviamentos-com-br-produtos-filme-plastico-magico-para-bordado-45g/","text/html; charset=UTF-8","200","OK","Indexable","","1bed593df56bfe669bbebaa9ae25733d","114","https://www.lolaaviamentos.com.br/https-www-lolaaviamentos-com-br-produtos-filme-plastico-magico-para-bordado-45g/","https://www.lolaaviamentos.com.br/https-www-lolaaviamentos-com-br-produtos-filme-plastico-magico-para-bordado-45g/"
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-20mm-6000m/","text/html; charset=UTF-8","200","OK","Indexable","","c5bf2024fcea0fee31514aaa0f637eec","78","https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-20mm-6000m/","https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-20mm-6000m/"
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-13mm-1000un/","text/html; charset=UTF-8","200","OK","Indexable","","4098596739a3d2a57dc0ff27d7b5b395","89","https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-13mm-1000un/","https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-13mm-1000un/"
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-27mm-6000m/","text/html; charset=UTF-8","200","OK","Indexable","","5650a27229b26a2eab4ec5512e9edc44","78","https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-27mm-6000m/","https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-27mm-6000m/"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-80/","text/html; charset=UTF-8","200","OK","Indexable","","153a0b83110cf7f3c18d57a37c22c94e","83","https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-80/","https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-80/"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-60/","text/html; charset=UTF-8","200","OK","Indexable","","6299cf78dc758c4faeacedaa15a185d8","84","https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-60/","https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-60/"
"https://www.lolaaviamentos.com.br/produtos/kit-fita-dupla-face-19mm-x-30m-fd-01/","text/html; charset=UTF-8","200","OK","Indexable","","6910c1b8241fd4f1ce5cd35f9cf8084","80","https://www.lolaaviamentos.com.br/produtos/kit-fita-dupla-face-19mm-x-30m-fd-01/","https://www.lolaaviamentos.com.br/produtos/kit-fita-dupla-face-19mm-x-30m-fd-01/"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-285g-16-100m/","text/html; charset=UTF-8","200","OK","Indexable","","720ec6a165fbb829c30fefc6cc555024","107","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-285g-16-100m/","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-285g-16-100m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-preta-290g-16-x-100m/","text/html; charset=UTF-8","200","OK","Indexable","","5f912b24c2b80fa27dc8ac961fff4436","108","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-preta-290g-16-x-100m/","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-preta-290g-16-x-100m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-270g-16-100m/","text/html; charset=UTF-8","200","OK","Indexable","","957a93dee740597949cdb51aaeb8623a","107","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-270g-16-100m/","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-270g-16-100m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-branca-235g-sem-cola/","text/html; charset=UTF-8","200","OK","Indexable","","8347cc69ea722fe0ab244e1c569f884d","95","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-branca-235g-sem-cola/","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-branca-235g-sem-cola/"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-220g-15-100m/","text/html; charset=UTF-8","200","OK","Indexable","","46c21758e0deeaf76afb8869e43fecd8","107","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-220g-15-100m/","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-220g-15-100m/"
"https://www.lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","text/html; charset=UTF-8","200","OK","Indexable","","58383ffeacc7dbe9b7c909c1e28b7787","100","https://www.lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","https://www.lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-30g-lab-401-402/","text/html; charset=UTF-8","200","OK","Indexable","","c926975226ebeb2b3c7e8ff9c64470b3","101","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-30g-lab-401-402/","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-30g-lab-401-402/"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-40g-lab-403-404/","text/html; charset=UTF-8","200","OK","Indexable","","f7b33413f94c49a214e4309588c4c8b6","101","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-40g-lab-403-404/","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-40g-lab-403-404/"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-50g-lab-405-406/","text/html; charset=UTF-8","200","OK","Indexable","","882ef42e611c99de935a2c19a29615e9","101","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-50g-lab-405-406/","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-50g-lab-405-406/"
"https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-40g-157-100m/","text/html; charset=UTF-8","200","OK","Indexable","","90149c818701c28a1f8f94535638d5bb","93","https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-40g-157-100m/","https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-40g-157-100m/"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-30g-lab-101-102/","text/html; charset=UTF-8","200","OK","Indexable","","5358a9ebf7d9a9103a6dcf260bf66353","98","https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-30g-lab-101-102/","https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-30g-lab-101-102/"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-60g-lab-601-602/","text/html; charset=UTF-8","200","OK","Indexable","","fc8f7c170379cb34a9fc7dddb6fff3f3","98","https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-60g-lab-601-602/","https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-60g-lab-601-602/"
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-55mm-carneira-18ql1/","text/html; charset=UTF-8","200","OK","Indexable","","e903bce518f7c850e42a49208a853b5c","81","https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-55mm-carneira-18ql1/","https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-55mm-carneira-18ql1/"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-45g-lab-701-702/","text/html; charset=UTF-8","200","OK","Indexable","","1fe1487e3e725c966e773e0316afcd3e","91","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-45g-lab-701-702/","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-45g-lab-701-702/"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-503-504/","text/html; charset=UTF-8","200","OK","Indexable","","4b065f6f3fbdddcd2257e7adfee64a8f","91","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-503-504/","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-503-504/"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-150m-x-100m1/","text/html; charset=UTF-8","200","OK","Indexable","","c2e323d2fad2c2730292f4e835b4b000","92","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-150m-x-100m1/","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-150m-x-100m1/"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-160m-x-100m1/","text/html; charset=UTF-8","200","OK","Indexable","","a9be717d99e8cf7358dfb3929c5615a8","92","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-160m-x-100m1/","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-160m-x-100m1/"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-201-202/","text/html; charset=UTF-8","200","OK","Indexable","","a9877681dbe48af4812d601bccc72f97","91","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-201-202/","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-201-202/"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-80g-lab-901-902/","text/html; charset=UTF-8","200","OK","Indexable","","5a012b99211db856b3e72ff95b29bc4a","91","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-80g-lab-901-902/","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-80g-lab-901-902/"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-230/","text/html; charset=UTF-8","200","OK","Indexable","","8e3af48eedeaa721cf39e3643a44a7e5","84","https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-230/","https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-230/"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-50/","text/html; charset=UTF-8","200","OK","Indexable","","2a60b47b3b9c6c987af29cb41867aaa5","84","https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-50/","https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-50/"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-pregar-botao-automatica-bp-1000/","text/html; charset=UTF-8","200","OK","Indexable","","e31776ecc65f3d91bc3e56956aa8ffe7","86","https://www.lolaaviamentos.com.br/produtos/maquina-de-pregar-botao-automatica-bp-1000/","https://www.lolaaviamentos.com.br/produtos/maquina-de-pregar-botao-automatica-bp-1000/"
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1-000un-1rtwf/","text/html; charset=UTF-8","200","OK","Indexable","","90ca9c9eb7cf993110fe8c80129e9b1e","96","https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1-000un-1rtwf/","https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1-000un-1rtwf/"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-dublagem-de-bones-por-moldes-hpw-2/","text/html; charset=UTF-8","200","OK","Indexable","","7d073b8f9660b4429f8de96053dee103","89","https://www.lolaaviamentos.com.br/produtos/maquina-de-dublagem-de-bones-por-moldes-hpw-2/","https://www.lolaaviamentos.com.br/produtos/maquina-de-dublagem-de-bones-por-moldes-hpw-2/"
"https://www.lolaaviamentos.com.br/produtos/maquina-manual-de-coformar-bones/","text/html; charset=UTF-8","200","OK","Indexable","","948b322b918e9707e542187f89068d16","76","https://www.lolaaviamentos.com.br/produtos/maquina-manual-de-coformar-bones/","https://www.lolaaviamentos.com.br/produtos/maquina-manual-de-coformar-bones/"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-conformar-bones/","text/html; charset=UTF-8","200","OK","Indexable","","ecf06ddda969bc9fa444bfed7a87921f","70","https://www.lolaaviamentos.com.br/produtos/maquina-de-conformar-bones/","https://www.lolaaviamentos.com.br/produtos/maquina-de-conformar-bones/"
"https://www.lolaaviamentos.com.br/produtos/maquina-transfer-mt-1500/","text/html; charset=UTF-8","200","OK","Indexable","","396749686ea2a5c2f5f73b56c35634f","68","https://www.lolaaviamentos.com.br/produtos/maquina-transfer-mt-1500/","https://www.lolaaviamentos.com.br/produtos/maquina-transfer-mt-1500/"
"https://www.lolaaviamentos.com.br/produtos/base-maquina-transfer-mt-1500/","text/html; charset=UTF-8","200","OK","Indexable","","64f71143f0dbc3196b11a186692e193f","73","https://www.lolaaviamentos.com.br/produtos/base-maquina-transfer-mt-1500/","https://www.lolaaviamentos.com.br/produtos/base-maquina-transfer-mt-1500/"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-encapar-botao-semi/","text/html; charset=UTF-8","200","OK","Indexable","","40fc7af43b063848826a7ade7ec18d3d","73","https://www.lolaaviamentos.com.br/produtos/maquina-de-encapar-botao-semi/","https://www.lolaaviamentos.com.br/produtos/maquina-de-encapar-botao-semi/"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-passadoria/","text/html; charset=UTF-8","200","OK","Indexable","","4184dda49ee73569cadc16d68f6dc80f","65","https://www.lolaaviamentos.com.br/produtos/maquina-de-passadoria/","https://www.lolaaviamentos.com.br/produtos/maquina-de-passadoria/"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-costura-na-aba-reta-automatica-filigrana-mca-2500/","text/html; charset=UTF-8","200","OK","Indexable","","900ea139840bfaa01f1a093d95da9baa","104","https://www.lolaaviamentos.com.br/produtos/maquina-de-costura-na-aba-reta-automatica-filigrana-mca-2500/","https://www.lolaaviamentos.com.br/produtos/maquina-de-costura-na-aba-reta-automatica-filigrana-mca-2500/"
