"Address","Occurrences","Title 1","Title 1 Length","Title 1 Pixel Width","Indexability","Indexability Status"
"https://www.lolaaviamentos.com.br/entretela-de-memoria/preta/","1","Preta","5","49","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/suede1/","1","Tecidos","7","70","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/termocolante1/","1","Entretela de tecido","19","168","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/algodao/","1","Algodão","7","73","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/aba-plastica/","1","Aba Plástica","12","112","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/vies1/","1","Viés","4","39","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/filme-papel-termocolante-definitivo-para-patchwork-48cm-5m/","1","Filme Papel Termocolante Definitivo para Patchwork","50","471","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-40g-90cm-200m/","1","Entretela Não Tecido para Bordado Rasgável","42","397","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-90g-90cm-200m/","1","Entretela Não Tecido para Bordado Rasgável","42","397","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-30g-90cm-200m/","1","Entretela Não Tecido para Bordado Rasgável","42","397","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-rasgavel-60g-lef-60/","1","Entretela Não Tecido para Bordado Toque Macio Rasgável 60g Lef-60","65","617","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-50g-90cm-200m/","1","Entretela Não Tecido para Bordado Rasgável","42","397","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-preta-rasgavel-40g-90cm-200m/","1","Entretela Não Tecido para Bordado Preta Rasgável","48","451","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-rasgavel-40g-90cmx-200m/","1","Entretela Não Tecido para Bordado Toque Macio Rasgável 40g 90cm x 20","68","652","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-rasgavel-70g-lec-70/","1","Entretela Não Tecido para Bordado Rasgável","42","397","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-30g-90cm-100m/","1","Entretela Não Tecido Termocolante de Toque Macio","48","464","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-30g-90cm-100m/","1","Entretela Não Tecido para Bordado Toque Macio","45","431","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-20g-90cm-100m/","1","Entretela Não Tecido Termocolante de Toque Macio 20g 90cm x 100m","64","628","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-40g-90cm-100m/","1","Entretela Não Tecido Termocolante de Toque Macio","48","464","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-50g-lepo-50/","1","Entretela Não Tecido para Bordado Toque Macio 50g Lepo-50","57","546","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-60g-90cm-100m/","1","Entretela Não Tecido Termocolante de Toque Macio 60g","52","502","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-50g-90cm-x-100m/","1","Entretela Não Tecido Termocolante de Toque Macio 50g 90cm x 100m","64","628","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-20g-90cm-100m/","1","Entretela Não Tecido para Bordado Toque Macio","45","431","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-60g-lepo-60/","1","Entretela Não Tecido para Bordado Toque Macio","45","431","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/case-para-bones/","1","Case para Bonés resistente","26","245","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/medidor-de-circunferencia-para-bones/","1","Medidor de Circunferência para Bonés","36","340","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/cortador-amostras/","1","Cortador de Amostras para Gramatura","35","344","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-ltn-130g-155-x-100m1/","1","Tela de Poliéster","17","151","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-203-204/","1","Entretela de Malha Termocolante 60g Lab-203/204","47","454","Indexable",""
"https://www.lolaaviamentos.com.br/filme/","1","Filme para Bordado - Qualidade e Variedade","42","392","Indexable",""
