"Address","Indexability","Indexability Status","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks"
"https://www.lolaaviamentos.com.br/produtos/case-para-bones/","Indexable","","2","","32","6","0","4.230","94","39","0","19","10","0"
"https://www.lolaaviamentos.com.br/produtos/medidor-de-circunferencia-para-bones/","Indexable","","2","","48","10","0","7.040","98","39","0","22","13","0"
"https://www.lolaaviamentos.com.br/produtos/cortador-amostras/","Indexable","","2","","46","10","0","7.040","96","39","0","20","11","0"
"https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-ltn-130g-155-x-100m1/","Indexable","","2","","66","15","0","10.560","102","39","0","26","17","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-203-204/","Indexable","","2","","73","14","0","9.860","124","43","0","23","14","0"
"https://www.lolaaviamentos.com.br/filme/","Indexable","","2","","21","3","0","2.110","91","38","0","14","6","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-501-502/","Indexable","","2","","73","14","0","9.860","124","43","0","26","17","0"
"https://www.lolaaviamentos.com.br/https-www-lolaaviamentos-com-br-produtos-filme-plastico-magico-para-bordado-45g/","Indexable","","2","","41","3","0","2.110","138","47","0","14","6","0"
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-20mm-6000m/","Indexable","","2","","53","10","0","7.040","101","38","0","27","18","0"
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-13mm-1000un/","Indexable","","2","","63","10","0","7.040","128","44","0","19","10","0"
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-27mm-6000m/","Indexable","","2","","86","17","0","11.970","101","38","0","28","19","0"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-80/","Indexable","","2","","45","5","0","3.520","126","43","0","20","11","0"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-60/","Indexable","","2","","66","12","0","8.450","126","43","0","20","11","0"
"https://www.lolaaviamentos.com.br/produtos/kit-fita-dupla-face-19mm-x-30m-fd-01/","Indexable","","2","","53","9","0","6.340","121","44","0","19","10","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-285g-16-100m/","Indexable","","2","","40","3","0","2.110","120","42","0","19","10","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-preta-290g-16-x-100m/","Indexable","","2","","37","6","0","4.230","91","36","0","19","10","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-270g-16-100m/","Indexable","","2","","44","7","0","4.930","101","38","0","19","10","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-branca-235g-sem-cola/","Indexable","","2","","40","8","0","5.630","97","39","0","19","10","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-220g-15-100m/","Indexable","","2","","44","7","0","4.930","101","38","0","19","10","0"
"https://www.lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","Indexable","","2","","49","9","0","6.340","100","38","0","22","13","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-30g-lab-401-402/","Indexable","","2","","48","7","0","4.930","111","40","0","23","14","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-40g-lab-403-404/","Indexable","","2","","54","9","0","6.340","111","40","0","24","15","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-50g-lab-405-406/","Indexable","","2","","48","7","0","4.930","111","40","0","23","14","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-40g-157-100m/","Indexable","","2","","38","5","0","3.520","101","38","0","19","10","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-30g-lab-101-102/","Indexable","","2","","44","7","0","4.930","101","38","0","23","14","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-60g-lab-601-602/","Indexable","","2","","41","6","0","4.230","101","38","0","23","14","0"
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-55mm-carneira-18ql1/","Indexable","","2","","39","7","0","4.930","96","38","0","19","10","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-45g-lab-701-702/","Indexable","","2","","59","10","0","7.040","122","43","0","21","12","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-503-504/","Indexable","","2","","70","13","0","9.150","124","43","0","26","17","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-150m-x-100m1/","Indexable","","2","","59","10","0","7.040","122","43","0","21","12","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-160m-x-100m1/","Indexable","","2","","59","10","0","7.040","122","43","0","21","12","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-201-202/","Indexable","","2","","63","10","0","7.040","126","43","0","23","14","0"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-80g-lab-901-902/","Indexable","","2","","59","10","0","7.040","122","43","0","21","12","0"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-230/","Indexable","","2","","60","10","0","7.040","126","43","0","20","11","0"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-50/","Indexable","","2","","50","7","0","4.930","125","43","0","19","10","0"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-pregar-botao-automatica-bp-1000/","Indexable","","2","","61","12","0","8.450","120","44","0","24","15","0"
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1-000un-1rtwf/","Indexable","","2","","41","3","0","2.110","127","44","0","20","11","0"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-dublagem-de-bones-por-moldes-hpw-2/","Indexable","","2","","55","10","0","7.040","120","44","0","23","14","0"
"https://www.lolaaviamentos.com.br/produtos/maquina-manual-de-coformar-bones/","Indexable","","2","","58","11","0","7.750","120","44","0","23","14","0"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-conformar-bones/","Indexable","","2","","55","10","0","7.040","120","44","0","23","14","0"
"https://www.lolaaviamentos.com.br/produtos/maquina-transfer-mt-1500/","Indexable","","2","","58","12","0","8.450","117","44","0","20","11","0"
"https://www.lolaaviamentos.com.br/produtos/base-maquina-transfer-mt-1500/","Indexable","","2","","52","12","0","8.450","111","44","0","20","11","0"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-encapar-botao-semi/","Indexable","","2","","54","11","0","7.750","116","44","0","19","10","0"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-passadoria/","Indexable","","2","","52","10","0","7.040","117","44","0","20","11","0"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-costura-na-aba-reta-automatica-filigrana-mca-2500/","Indexable","","2","","55","11","0","7.750","117","44","0","20","11","0"
