"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Crawl Timestamp"
"https://lolaaviamentos.com.br/insumos-para-bones/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","2026-07-23 13:55:22"
"https://lolaaviamentos.com.br/produtos/tela-de-poliester-mesh-7dmsd/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","2026-07-23 13:55:22"
"https://lolaaviamentos.com.br/bordado1/termocolante/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","2026-07-23 13:55:23"
"https://www.lolaaviamentos.com.br/insumos-para-bones/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:23"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-60g-lab-409-410/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:24"
"https://lolaaviamentos.com.br/bordado1/hidrossoluvel/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","2026-07-23 13:55:24"
"https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-105g-155-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:24"
"https://www.lolaaviamentos.com.br/trocas-devolucoes/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:25"
"https://lolaaviamentos.com.br/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","application/javascript","200","OK","Indexable","","2026-07-23 13:55:26"
"https://www.lolaaviamentos.com.br/produtos/regulador-plastico-para-bone-1000-un/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:25"
"https://lolaaviamentos.com.br/bordado1/rasgo-facil/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","2026-07-23 13:55:25"
"https://lolaaviamentos.com.br/entretela-de-memoria/preta/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","2026-07-23 13:55:26"
"https://lolaaviamentos.com.br/maquinas-acessorios/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","2026-07-23 13:55:26"
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:26"
"https://lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","2026-07-23 13:55:26"
"https://www.lolaaviamentos.com.br/produtos/https-www-lolaaviamentos-com-br-acessorios/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:27"
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1000un/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:27"
"https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-60g-52cm-25m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:27"
"https://lolaaviamentos.com.br/entretela-de-memoria/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","2026-07-23 13:55:30"
"https://www.lolaaviamentos.com.br/entretela-de-memoria/cinza/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:30"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-cinza-285g-16-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:30"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-cinza-330g/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:30"
"https://www.lolaaviamentos.com.br/insumos-para-bones/regulador-plastico/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:30"
"https://www.lolaaviamentos.com.br/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","application/javascript","200","OK","Indexable","","2026-07-23 13:55:31"
"https://www.lolaaviamentos.com.br/bordado1/filmes/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:31"
"https://www.lolaaviamentos.com.br/bordado1/hidrossoluvel/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:31"
