"Address","Occurrences","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","HTTP Canonical","Indexability","Indexability Status"
"https://www.lolaaviamentos.com.br/produtos/filme-hidrossoluvel-para-bordado-40g-fh-10-15sed/","0","","","","https://www.lolaaviamentos.com.br/produtos/filme-hidrossoluvel-para-bordado-40g-fh-10-15sed/","","Indexable",""
"https://lolaaviamentos.com.br/insumos-para-bones/tela/","0","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/tela/","","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/entretela-alfaiataria/tecido-plano/","0","","","","https://www.lolaaviamentos.com.br/entretela-alfaiataria/tecido-plano/","","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/bordado1/","0","","","","https://www.lolaaviamentos.com.br/bordado1/","","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/insumos-para-bones/vies1/","0","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/vies1/","","Non-Indexable","Canonicalised"
"https://www.lolaaviamentos.com.br/","0","","","","https://www.lolaaviamentos.com.br/","","Indexable",""
"https://lolaaviamentos.com.br/entretela-alfaiataria/entretelas-de-malha/","0","","","","https://www.lolaaviamentos.com.br/entretela-alfaiataria/entretelas-de-malha/","","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/insumos-para-bones/aba-plastica/","0","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/aba-plastica/","","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/entretela-alfaiataria/algodao/","0","","","","https://www.lolaaviamentos.com.br/entretela-alfaiataria/algodao/","","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/entretela-alfaiataria/","0","","","","https://www.lolaaviamentos.com.br/entretela-alfaiataria/","","Non-Indexable","Canonicalised"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-70g-lab-407-408/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-70g-lab-407-408/","","Indexable",""
"https://lolaaviamentos.com.br/bordado1/filmes/","0","","","","https://www.lolaaviamentos.com.br/bordado1/filmes/","","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/insumos-para-bones/","0","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/","","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/produtos/tela-de-poliester-mesh-7dmsd/","0","","","","https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-mesh-7dmsd/","","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/bordado1/termocolante/","0","","","","https://www.lolaaviamentos.com.br/bordado1/termocolante/","","Non-Indexable","Canonicalised"
"https://www.lolaaviamentos.com.br/insumos-para-bones/","0","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-60g-lab-409-410/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-60g-lab-409-410/","","Indexable",""
"https://lolaaviamentos.com.br/bordado1/hidrossoluvel/","0","","","","https://www.lolaaviamentos.com.br/bordado1/hidrossoluvel/","","Non-Indexable","Canonicalised"
"https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-105g-155-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-105g-155-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/trocas-devolucoes/","0","","","","https://www.lolaaviamentos.com.br/trocas-devolucoes/","","Indexable",""
"https://lolaaviamentos.com.br/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","0","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/regulador-plastico-para-bone-1000-un/","0","","","","https://www.lolaaviamentos.com.br/produtos/regulador-plastico-para-bone-1000-un/","","Indexable",""
"https://lolaaviamentos.com.br/bordado1/rasgo-facil/","0","","","","https://www.lolaaviamentos.com.br/bordado1/rasgo-facil/","","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/entretela-de-memoria/preta/","0","","","","https://www.lolaaviamentos.com.br/entretela-de-memoria/preta/","","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/maquinas-acessorios/","0","","","","https://www.lolaaviamentos.com.br/maquinas-acessorios/","","Non-Indexable","Canonicalised"
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/","0","","","","https://www.lolaaviamentos.com.br/entretela-alfaiataria/","","Indexable",""
"https://lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","","Non-Indexable","Canonicalised"
"https://www.lolaaviamentos.com.br/produtos/https-www-lolaaviamentos-com-br-acessorios/","0","","","","https://www.lolaaviamentos.com.br/produtos/https-www-lolaaviamentos-com-br-acessorios/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1000un/","0","","","","https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1000un/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-60g-52cm-25m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-60g-52cm-25m/","","Indexable",""
"https://lolaaviamentos.com.br/entretela-de-memoria/","0","","","","https://www.lolaaviamentos.com.br/entretela-de-memoria/","","Non-Indexable","Canonicalised"
"https://www.lolaaviamentos.com.br/entretela-de-memoria/cinza/","0","","","","https://www.lolaaviamentos.com.br/entretela-de-memoria/cinza/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-cinza-285g-16-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-cinza-285g-16-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-cinza-330g/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-cinza-330g/","","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/regulador-plastico/","0","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/regulador-plastico/","","Indexable",""
"https://www.lolaaviamentos.com.br/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","0","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/bordado1/filmes/","0","","","","https://www.lolaaviamentos.com.br/bordado1/filmes/","","Indexable",""
"https://www.lolaaviamentos.com.br/bordado1/hidrossoluvel/","0","","","","https://www.lolaaviamentos.com.br/bordado1/hidrossoluvel/","","Indexable",""
"https://www.lolaaviamentos.com.br/bordado1/toque-macio/","0","","","","https://www.lolaaviamentos.com.br/bordado1/toque-macio/","","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/tecido-plano/","0","","","","https://www.lolaaviamentos.com.br/entretela-alfaiataria/tecido-plano/","","Indexable",""
"https://www.lolaaviamentos.com.br/bordado1/termocolante/","0","","","","https://www.lolaaviamentos.com.br/bordado1/termocolante/","","Indexable",""
"https://www.lolaaviamentos.com.br/maquinas-acessorios/","0","","","","https://www.lolaaviamentos.com.br/maquinas-acessorios/","","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/tela/","0","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/tela/","","Indexable",""
"https://www.lolaaviamentos.com.br/bordado1/rasgo-facil/","0","","","","https://www.lolaaviamentos.com.br/bordado1/rasgo-facil/","","Indexable",""
"https://www.lolaaviamentos.com.br/acessorios/","0","","","","https://www.lolaaviamentos.com.br/acessorios/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/","0","","","","https://www.lolaaviamentos.com.br/produtos/","","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-de-memoria/branca/","0","","","","https://www.lolaaviamentos.com.br/entretela-de-memoria/branca/","","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/entretelas-de-malha/","0","","","","https://www.lolaaviamentos.com.br/entretela-alfaiataria/entretelas-de-malha/","","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/tnt-termocolante/","0","","","","https://www.lolaaviamentos.com.br/entretela-alfaiataria/tnt-termocolante/","","Indexable",""
"https://www.lolaaviamentos.com.br/contato/","0","","","","https://www.lolaaviamentos.com.br/contato/","","Indexable",""
"https://www.lolaaviamentos.com.br/liquidacao/","0","","","","https://www.lolaaviamentos.com.br/liquidacao/","","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-de-memoria/preta/","0","","","","https://www.lolaaviamentos.com.br/entretela-de-memoria/preta/","","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/suede1/","0","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/suede1/","","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/termocolante1/","0","","","","https://www.lolaaviamentos.com.br/entretela-alfaiataria/termocolante1/","","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/algodao/","0","","","","https://www.lolaaviamentos.com.br/entretela-alfaiataria/algodao/","","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/aba-plastica/","0","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/aba-plastica/","","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/vies1/","0","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/vies1/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/filme-papel-termocolante-definitivo-para-patchwork-48cm-5m/","0","","","","https://www.lolaaviamentos.com.br/produtos/filme-papel-termocolante-definitivo-para-patchwork-48cm-5m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-40g-90cm-200m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-40g-90cm-200m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-90g-90cm-200m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-90g-90cm-200m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-30g-90cm-200m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-30g-90cm-200m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-rasgavel-60g-lef-60/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-rasgavel-60g-lef-60/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-50g-90cm-200m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-50g-90cm-200m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-preta-rasgavel-40g-90cm-200m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-preta-rasgavel-40g-90cm-200m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-rasgavel-40g-90cmx-200m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-rasgavel-40g-90cmx-200m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-rasgavel-70g-lec-70/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-rasgavel-70g-lec-70/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-30g-90cm-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-30g-90cm-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-30g-90cm-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-30g-90cm-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-20g-90cm-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-20g-90cm-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-40g-90cm-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-40g-90cm-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-50g-lepo-50/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-50g-lepo-50/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-60g-90cm-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-60g-90cm-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-50g-90cm-x-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-50g-90cm-x-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-20g-90cm-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-20g-90cm-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-60g-lepo-60/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-60g-lepo-60/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/case-para-bones/","0","","","","https://www.lolaaviamentos.com.br/produtos/case-para-bones/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/medidor-de-circunferencia-para-bones/","0","","","","https://www.lolaaviamentos.com.br/produtos/medidor-de-circunferencia-para-bones/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/cortador-amostras/","0","","","","https://www.lolaaviamentos.com.br/produtos/cortador-amostras/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-ltn-130g-155-x-100m1/","0","","","","https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-ltn-130g-155-x-100m1/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-203-204/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-203-204/","","Indexable",""
"https://www.lolaaviamentos.com.br/filme/","0","","","","https://www.lolaaviamentos.com.br/filme/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-501-502/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-501-502/","","Indexable",""
"https://www.lolaaviamentos.com.br/https-www-lolaaviamentos-com-br-produtos-filme-plastico-magico-para-bordado-45g/","0","","","","https://www.lolaaviamentos.com.br/https-www-lolaaviamentos-com-br-produtos-filme-plastico-magico-para-bordado-45g/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-20mm-6000m/","0","","","","https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-20mm-6000m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-13mm-1000un/","0","","","","https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-13mm-1000un/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-27mm-6000m/","0","","","","https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-27mm-6000m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-80/","0","","","","https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-80/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-60/","0","","","","https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-60/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/kit-fita-dupla-face-19mm-x-30m-fd-01/","0","","","","https://www.lolaaviamentos.com.br/produtos/kit-fita-dupla-face-19mm-x-30m-fd-01/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-285g-16-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-285g-16-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-preta-290g-16-x-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-preta-290g-16-x-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-270g-16-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-270g-16-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-branca-235g-sem-cola/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-branca-235g-sem-cola/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-220g-15-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-220g-15-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-30g-lab-401-402/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-30g-lab-401-402/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-40g-lab-403-404/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-40g-lab-403-404/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-50g-lab-405-406/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-50g-lab-405-406/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-40g-157-100m/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-40g-157-100m/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-30g-lab-101-102/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-30g-lab-101-102/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-60g-lab-601-602/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-60g-lab-601-602/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-55mm-carneira-18ql1/","0","","","","https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-55mm-carneira-18ql1/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-45g-lab-701-702/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-45g-lab-701-702/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-503-504/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-503-504/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-150m-x-100m1/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-150m-x-100m1/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-160m-x-100m1/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-160m-x-100m1/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-201-202/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-201-202/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-80g-lab-901-902/","0","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-80g-lab-901-902/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-230/","0","","","","https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-230/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-50/","0","","","","https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-50/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-de-pregar-botao-automatica-bp-1000/","0","","","","https://www.lolaaviamentos.com.br/produtos/maquina-de-pregar-botao-automatica-bp-1000/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1-000un-1rtwf/","0","","","","https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1-000un-1rtwf/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-de-dublagem-de-bones-por-moldes-hpw-2/","0","","","","https://www.lolaaviamentos.com.br/produtos/maquina-de-dublagem-de-bones-por-moldes-hpw-2/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-manual-de-coformar-bones/","0","","","","https://www.lolaaviamentos.com.br/produtos/maquina-manual-de-coformar-bones/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-de-conformar-bones/","0","","","","https://www.lolaaviamentos.com.br/produtos/maquina-de-conformar-bones/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-transfer-mt-1500/","0","","","","https://www.lolaaviamentos.com.br/produtos/maquina-transfer-mt-1500/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/base-maquina-transfer-mt-1500/","0","","","","https://www.lolaaviamentos.com.br/produtos/base-maquina-transfer-mt-1500/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-de-encapar-botao-semi/","0","","","","https://www.lolaaviamentos.com.br/produtos/maquina-de-encapar-botao-semi/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-de-passadoria/","0","","","","https://www.lolaaviamentos.com.br/produtos/maquina-de-passadoria/","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-de-costura-na-aba-reta-automatica-filigrana-mca-2500/","0","","","","https://www.lolaaviamentos.com.br/produtos/maquina-de-costura-na-aba-reta-automatica-filigrana-mca-2500/","","Indexable",""
