"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Crawl Timestamp"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=4.1.1","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:34"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=10.7.0","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:34"
"https://preview.indianapolis.com.br/wp-content/themes/hello-elementor/assets/js/hello-frontend.js?ver=3.4.7","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:34"
"https://preview.indianapolis.com.br/produtos/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:34"
"https://preview.indianapolis.com.br/wp-content/plugins/header-footer-elementor/inc/js/frontend.js?ver=2.8.7","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:35"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0","text/css","200","OK","Indexable","","2026-06-22 21:10:35"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-video.min.css?ver=4.1.1","text/css","200","OK","Indexable","","2026-06-22 21:10:35"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Background.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:35"
"https://preview.indianapolis.com.br/preco-do-ferro-fundido-kg/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:34"
"https://preview.indianapolis.com.br/wp-content/plugins/header-footer-elementor/inc/widgets-css/woo-products.css?ver=2.8.7","text/css","200","OK","Indexable","","2026-06-22 21:10:35"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=4.1.1","text/css","200","OK","Indexable","","2026-06-22 21:10:35"
"https://preview.indianapolis.com.br/wp-content/plugins/royal-elementor-addons/assets/js/lib/isotope/isotope.min.js?ver=3.0.8","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:35"
"https://preview.indianapolis.com.br/blog/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:34"
"https://preview.indianapolis.com.br/fabrica-de-roldanas/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:34"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-ferro-fundido-cinzento-7211ea24c1-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.6","text/css","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-includes/js/dist/i18n.min.js?ver=c26c3dc7bed366793375","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-preco-do-ferro-fundido-kg-95baf166c3-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.1.6","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=3.24.0","text/css","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3","text/css","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/royal-elementor-addons/assets/js/lib/lightgallery/lightgallery.min.js?ver=1.6.12","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=4.1.1","text/css","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3","text/css","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-7.css?ver=1782160591","text/css","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/royal-elementor-addons/assets/js/lib/particles/particles.js?ver=3.0.6","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=10.7.0","text/css","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=10.7.0","text/css","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1061","text/css","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-includes/js/jquery/jquery.min.js?ver=3.7.1","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-counter.min.css?ver=4.1.1","text/css","200","OK","Indexable","","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-549.css?ver=1782173435","text/css","200","OK","Indexable","","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-3-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/wp-content/plugins/header-footer-elementor/inc/js/woo-products.js?ver=2.8.7","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-7-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/categoria-produto/automotivo/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/images-1-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:38"
"https://preview.indianapolis.com.br/produto/camisa-compressor-ar/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/produto/anel-bipartido/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/empresa/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5","text/css","200","OK","Indexable","","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/images/placeholder.png","image/png","200","OK","Indexable","","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/produto/fundicao-pecas-agricolas/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:38"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-5-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/produto/moldes-industria-vidreira/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:38"
"https://preview.indianapolis.com.br/solucoes/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/image-11-1-convertido-de-png-1.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/produto/cabecote-de-compressor-de-ar/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:38"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-2-2-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css?ver=4.1.1","text/css","200","OK","Indexable","","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-4-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-3-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-1-convertido-de-png-1.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-3-convertido-de-png-2.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-2-convertido-de-png-1.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-16.css?ver=1782173438","text/css","200","OK","Indexable","","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-1-convertido-de-png-2.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5","application/x-javascript","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-2-convertido-de-png-2.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-7-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-2-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-3-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-14.css?ver=1782173438","text/css","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min.css?ver=4.1.1","text/css","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/image-10-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-6-1-convertido-de-png-1.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/image-8-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/image-9-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-01-convertido-de-jpg-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-9-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-07-convertido-de-jpg-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/close-up-em-pulseiras-metalicas_23-2151113181-740x600-convertido-de-jpeg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-04-convertido-de-jpg-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-4-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/download-1-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:40"
