"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://preview.indianapolis.com.br/wp-content/plugins/royal-elementor-addons/assets/css/lib/animations/wpr-animations.min.css?ver=1.7.1061","text/css","200","OK","Indexable","","0","0.118","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min.css?ver=4.1.1","text/css","200","OK","Indexable","","0","0.144","",""
"https://preview.indianapolis.com.br/wp-content/plugins/royal-elementor-addons/assets/js/lib/slick/slick.min.js?ver=1.8.1","application/x-javascript","200","OK","Indexable","","0","0.143","",""
"https://preview.indianapolis.com.br/author/perettov4company-com/","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","313","","",""
"https://preview.indianapolis.com.br/wp-includes/js/imagesloaded.min.js?ver=5.0.0","application/x-javascript","200","OK","Indexable","","0","0.171","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1","application/x-javascript","200","OK","Indexable","","0","0.250","",""
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=10.7.0","application/x-javascript","200","OK","Indexable","","0","0.219","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=4.1.1","application/x-javascript","200","OK","Indexable","","0","0.174","",""
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=10.7.0","application/x-javascript","200","OK","Indexable","","0","0.165","",""
"https://preview.indianapolis.com.br/wp-content/themes/hello-elementor/assets/js/hello-frontend.js?ver=3.4.7","application/x-javascript","200","OK","Indexable","","0","0.136","",""
"https://preview.indianapolis.com.br/produtos/","text/html; charset=UTF-8","200","OK","Indexable","","94","0.924","",""
"https://preview.indianapolis.com.br/wp-content/plugins/header-footer-elementor/inc/js/frontend.js?ver=2.8.7","application/x-javascript","200","OK","Indexable","","0","0.032","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0","text/css","200","OK","Indexable","","0","0.120","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-video.min.css?ver=4.1.1","text/css","200","OK","Indexable","","0","0.033","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Background.webp","image/webp","200","OK","Indexable","","0","0.107","",""
"https://preview.indianapolis.com.br/preco-do-ferro-fundido-kg/","text/html; charset=UTF-8","200","OK","Indexable","","62","1.129","",""
"https://preview.indianapolis.com.br/wp-content/plugins/header-footer-elementor/inc/widgets-css/woo-products.css?ver=2.8.7","text/css","200","OK","Indexable","","0","0.112","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=4.1.1","text/css","200","OK","Indexable","","0","0.034","",""
"https://preview.indianapolis.com.br/wp-content/plugins/royal-elementor-addons/assets/js/lib/isotope/isotope.min.js?ver=3.0.8","application/x-javascript","200","OK","Indexable","","0","0.045","",""
"https://preview.indianapolis.com.br/blog/","text/html; charset=UTF-8","200","OK","Indexable","","94","1.177","",""
"https://preview.indianapolis.com.br/fabrica-de-roldanas/","text/html; charset=UTF-8","200","OK","Indexable","","62","0.971","",""
"https://www.linkedin.com/company/metalurgica-indianapolis/","text/html; charset=utf-8","200","OK","Indexable","","29","0.672","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-ferro-fundido-cinzento-7211ea24c1-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","0","0.115","",""
"https://preview.indianapolis.com.br/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.6","text/css","200","OK","Indexable","","0","0.101","",""
"https://preview.indianapolis.com.br/wp-includes/js/dist/i18n.min.js?ver=c26c3dc7bed366793375","application/x-javascript","200","OK","Indexable","","0","0.130","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-preco-do-ferro-fundido-kg-95baf166c3-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","0","0.114","",""
"https://preview.indianapolis.com.br/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.1.6","application/x-javascript","200","OK","Indexable","","0","0.115","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=3.24.0","text/css","200","OK","Indexable","","0","0.086","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3","text/css","200","OK","Indexable","","0","0.118","",""
"https://preview.indianapolis.com.br/wp-content/plugins/royal-elementor-addons/assets/js/lib/lightgallery/lightgallery.min.js?ver=1.6.12","application/x-javascript","200","OK","Indexable","","0","0.111","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=4.1.1","text/css","200","OK","Indexable","","0","0.093","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3","text/css","200","OK","Indexable","","0","0.086","",""
"https://fonts.googleapis.com/css?family=Roboto+Slab:100,100italic,200,200italic,300,300italic,400,400italic,500,500italic,600,600italic,700,700italic,800,800italic,900,900italic&display=swap","text/css; charset=utf-8","200","OK","Indexable","","0","0.203","",""
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-7.css?ver=1782160591","text/css","200","OK","Indexable","","0","0.106","",""
"https://preview.indianapolis.com.br/wp-content/plugins/royal-elementor-addons/assets/js/lib/particles/particles.js?ver=3.0.6","application/x-javascript","200","OK","Indexable","","0","0.087","",""
"https://preview.indianpolis.com.br/wp-content/uploads/elementor/thumbs/telephone-rmrn9222i1iuz1khvj18c9m5tg1uk13za1osd73djq.png","","0","DNS lookup failed","Non-Indexable","No Response","0","","",""
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=10.7.0","text/css","200","OK","Indexable","","0","0.090","",""
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=10.7.0","text/css","200","OK","Indexable","","0","0.129","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1061","text/css","200","OK","Indexable","","0","0.098","",""
"https://preview.indianapolis.com.br/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","application/x-javascript","200","OK","Indexable","","0","0.123","",""
"https://preview.indianapolis.com.br/wp-includes/js/jquery/jquery.min.js?ver=3.7.1","application/x-javascript","200","OK","Indexable","","0","0.101","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-counter.min.css?ver=4.1.1","text/css","200","OK","Indexable","","0","0.102","",""
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-549.css?ver=1782173435","text/css","200","OK","Indexable","","0","0.115","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-3-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","0","0.095","",""
"https://preview.indianapolis.com.br/wp-content/plugins/header-footer-elementor/inc/js/woo-products.js?ver=2.8.7","application/x-javascript","200","OK","Indexable","","0","0.082","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-7-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","0","0.093","",""
"https://preview.indianapolis.com.br/categoria-produto/automotivo/","text/html; charset=UTF-8","200","OK","Indexable","","22","0.935","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/images-1-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","0","0.037","",""
"https://preview.indianapolis.com.br/produto/camisa-compressor-ar/","text/html; charset=UTF-8","200","OK","Indexable","","31","1.050","",""
"https://preview.indianapolis.com.br/produto/anel-bipartido/","text/html; charset=UTF-8","200","OK","Indexable","","21","1.065","",""
"https://preview.indianapolis.com.br/empresa/","text/html; charset=UTF-8","200","OK","Indexable","","92","1.931","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5","text/css","200","OK","Indexable","","0","0.190","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/images/placeholder.png","image/png","200","OK","Indexable","","0","0.036","",""
"https://preview.indianapolis.com.br/produto/fundicao-pecas-agricolas/","text/html; charset=UTF-8","200","OK","Indexable","","31","0.729","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-5-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","0","0.039","",""
"https://preview.indianapolis.com.br/produto/moldes-industria-vidreira/","text/html; charset=UTF-8","200","OK","Indexable","","25","0.599","",""
"https://preview.indianapolis.com.br/solucoes/","text/html; charset=UTF-8","200","OK","Indexable","","98","2.258","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/image-11-1-convertido-de-png-1.webp","image/webp","200","OK","Indexable","","2","0.181","",""
"https://preview.indianapolis.com.br/produto/cabecote-de-compressor-de-ar/","text/html; charset=UTF-8","200","OK","Indexable","","31","0.745","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-2-2-convertido-de-png.webp","image/webp","200","OK","Indexable","","0","0.405","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css?ver=4.1.1","text/css","200","OK","Indexable","","0","0.498","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","0","0.029","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-4-convertido-de-png.webp","image/webp","200","OK","Indexable","","0","0.329","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-3-convertido-de-png.webp","image/webp","200","OK","Indexable","","0","0.319","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-1-convertido-de-png-1.webp","image/webp","200","OK","Indexable","","0","0.120","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-3-convertido-de-png-2.webp","image/webp","200","OK","Indexable","","0","0.104","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-2-convertido-de-png-1.webp","image/webp","200","OK","Indexable","","0","0.095","",""
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-16.css?ver=1782173438","text/css","200","OK","Indexable","","0","0.133","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-1-convertido-de-png-2.webp","image/webp","200","OK","Indexable","","0","0.158","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5","application/x-javascript","200","OK","Indexable","","0","0.225","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-2-convertido-de-png-2.webp","image/webp","200","OK","Indexable","","0","0.310","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-7-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","0","0.303","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-2-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","0","0.192","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-3-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","0","0.202","",""
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-14.css?ver=1782173438","text/css","200","OK","Indexable","","0","0.161","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min.css?ver=4.1.1","text/css","200","OK","Indexable","","0","0.104","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/image-10-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","2","0.123","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-6-1-convertido-de-png-1.webp","image/webp","200","OK","Indexable","","0","0.160","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/image-8-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","2","0.124","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/image-9-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","2","0.109","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-01-convertido-de-jpg-300x300.webp","image/webp","200","OK","Indexable","","0","0.097","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-9-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","0","0.105","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-07-convertido-de-jpg-300x300.webp","image/webp","200","OK","Indexable","","0","0.123","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/close-up-em-pulseiras-metalicas_23-2151113181-740x600-convertido-de-jpeg.webp","image/webp","200","OK","Indexable","","0","0.094","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-04-convertido-de-jpg-300x300.webp","image/webp","200","OK","Indexable","","0","0.109","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-4-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","0","0.096","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/download-1-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","0","0.128","",""
"https://preview.indianapolis.com.br/produto/porca-do-cardan/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.597","",""
"https://preview.indianapolis.com.br/produto/fundicao-ferro-fundido/","text/html; charset=UTF-8","200","OK","Indexable","","21","0.629","",""
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-18.css?ver=1782173434","text/css","200","OK","Indexable","","0","0.032","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-10-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","0","0.033","",""
"https://preview.indianapolis.com.br/categoria-produto/aneis-de-segmento/","text/html; charset=UTF-8","200","OK","Indexable","","14","0.661","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-image-box.min.css?ver=4.1.1","text/css","200","OK","Indexable","","0","0.126","",""
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=4.1.1","text/css","200","OK","Indexable","","0","0.115","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-de-pecas-automotivas-f9f4bf65b5-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","0","0.026","",""
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-22.css?ver=1782173433","text/css","200","OK","Indexable","","0","0.102","",""
"https://preview.indianapolis.com.br/produto/fundicao-de-pecas-em-ferro-fundido/","text/html; charset=UTF-8","200","OK","Indexable","","17","0.667","",""
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/telephone-rmrn9222i1iuz1khvj18c9m5tg1uk13za1osd73djq.png","image/png","200","OK","Indexable","","0","0.034","",""
"https://preview.indianapolis.com.br/categoria-produto/construcao-civil/","text/html; charset=UTF-8","200","OK","Indexable","","30","0.591","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fornecedor-aneis-de-segmento-7b9de1870c-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","1","0.102","",""
"https://preview.indianapolis.com.br/categoria-produto/maquinas-e-equipamentos/","text/html; charset=UTF-8","200","OK","Indexable","","19","0.466","",""
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/LOGOTIPO-HORIZONTAL-1-1-scaled-rmro3g691byqej42gvw7f1gzulvbcjnrsrgzdy8la6.png","image/png","200","OK","Indexable","","0","0.116","",""
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/mail-rmrnpfevj5xn6jsfa3sb9mw6a1czm93oj2q89otj6e.png","image/png","200","OK","Indexable","","0","0.087","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-aneis-de-segmento-9c26fa552b-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","1","0.103","",""
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-560.css?ver=1782173052","text/css","200","OK","Indexable","","0","0.122","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-anel-de-segmento-para-compressor-2dd9f70420-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","0","0.101","",""
"https://preview.indianapolis.com.br/wp-includes/css/dist/block-library/style.min.css?ver=6.9.4","text/css","200","OK","Indexable","","0","0.124","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-pecas-para-tratores-agricolas-c9c680bdfb-convertido-de-png.webp","image/webp","200","OK","Indexable","","0","0.127","",""
"https://preview.indianapolis.com.br/anel-de-segmento-do-motor/","text/html; charset=UTF-8","200","OK","Indexable","","60","1.665","",""
"https://preview.indianapolis.com.br/cabecote-para-compressor/","text/html; charset=UTF-8","200","OK","Indexable","","60","1.621","",""
"https://preview.indianapolis.com.br/fundicao-de-ferros/","text/html; charset=UTF-8","200","OK","Indexable","","58","1.600","",""
"https://preview.indianapolis.com.br/fabricante-de-pecas-automotivas/","text/html; charset=UTF-8","200","OK","Indexable","","58","1.565","",""
"https://fonts.googleapis.com/css?family=Noto+Sans+Sora+Sompeng:100,100italic,200,200italic,300,300italic,400,400italic,500,500italic,600,600italic,700,700italic,800,800italic,900,900italic&display=swap","text/css; charset=utf-8","200","OK","Indexable","","0","0.236","",""
"https://preview.indianapolis.com.br/camisa-compressor/","text/html; charset=UTF-8","200","OK","Indexable","","60","1.001","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-cabecote-compressor-de-ar-75348e99ad-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","0","0.036","",""
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/LOGOTIPO-HORIZONTAL-2-_1_-scaled-rmrqnbwb4n3ufhx6mwprfd6powqo7isrky9mckurgy.webp","image/webp","200","OK","Indexable","","0","0.178","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fundicao-de-ferro-em-itaquaquecetuba-sp-b596c30d9a-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","0","0.099","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","0","0.169","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/construcao-civil-10-convertido-de-jpg-300x300.webp","image/webp","200","OK","Indexable","","0","0.599","",""
"https://preview.indianapolis.com.br/preco-ferro-fundido/","text/html; charset=UTF-8","200","OK","Indexable","","60","1.105","",""
"https://preview.indianapolis.com.br/anel-de-segmento-preco/","text/html; charset=UTF-8","200","OK","Indexable","","60","1.193","",""
"https://preview.indianapolis.com.br/anel-de-segmento/","text/html; charset=UTF-8","200","OK","Indexable","","58","1.228","",""
